149.57.180.75 - - [31/Mar/2025:00:28:07 +0000] "GET / HTTP/1.1" 200 4893 "-" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
152.58.31.91 - - [02/Apr/2025:15:18:44 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 5147016 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:18:46 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 5654920 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:18:48 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 5654920 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:18:51 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 3033571 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:18:52 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 672970 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:00 +0000] "GET /conferences/ipsc HTTP/2.0" 200 9308 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:00 +0000] "GET /assets/frontend/images/ipsc-home/ipsc-logo.svg HTTP/2.0" 200 61495 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:00 +0000] "GET /assets/frontend/images/ipsc-home/orange-bg.svg HTTP/2.0" 200 537 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:00 +0000] "GET /assets/frontend/images/con-bowld-img/support_top-angle.png HTTP/2.0" 200 4514 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:01 +0000] "GET /assets/frontend/images/con-bowld-img/white-diveder.png HTTP/2.0" 200 3701 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:01 +0000] "GET /assets/frontend/images/ipsc-home/ipsc-logo-white.svg HTTP/2.0" 200 60014 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:00 +0000] "GET /assets/frontend/images/ipsc-home/ipcs-btm-banner.svg HTTP/2.0" 200 4501002 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:00 +0000] "GET /assets/frontend/images/ipsc-home/key-feayure.svg HTTP/2.0" 200 5975836 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:01 +0000] "GET /assets/frontend/images/ipsc-home/ipsc-ganguly.png HTTP/2.0" 200 819334 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:01 +0000] "GET /assets/frontend/images/ipsc-home/ipsc-polly.png HTTP/2.0" 200 7351 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:01 +0000] "GET /assets/frontend/images/ipsc-home/gray-quter.png HTTP/2.0" 200 249884 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:02 +0000] "GET /assets/frontend/images/ipsc-home/colorful-quter.png HTTP/2.0" 200 400697 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:02 +0000] "GET /assets/frontend/images/cxo-image/IPSC-Dubai.svg HTTP/2.0" 200 63944 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:03 +0000] "GET /assets/frontend/images/cxo-image/date-time.svg HTTP/2.0" 200 28049 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:00 +0000] "GET /assets/frontend/images/ipsc-home/banner.svg HTTP/2.0" 200 22931297 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:03 +0000] "GET /assets/frontend/images/cxo-image/event-1.svg HTTP/2.0" 200 2026234 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:03 +0000] "GET /assets/frontend/images/cxo-image/event_leader.png HTTP/2.0" 200 78857 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:03 +0000] "GET /assets/frontend/images/cxo-image/right-arrow.svg HTTP/2.0" 200 313 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:03 +0000] "GET /assets/frontend/images/cxo-image/footer-top-stipe.svg HTTP/2.0" 200 2827696 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:04 +0000] "GET /conferences/images/favicon/favicon-96x96.png')%20%7D%7D HTTP/2.0" 404 6649 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:04 +0000] "GET /conferences/images/favicon/favicon.svg')%20%7D%7D HTTP/2.0" 404 6626 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:19:04 +0000] "GET /conferences/images/favicon/favicon.ico HTTP/2.0" 404 6626 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:39:05 +0000] "GET /conferences HTTP/2.0" 200 12092 "https://bocdemosite.sacloud.online/conferences/ipsc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:39:05 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 138 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:39:05 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 2098380 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:39:05 +0000] "GET /consulting HTTP/2.0" 200 11532 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:39:05 +0000] "GET /consulting HTTP/2.0" 200 11542 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:41:19 +0000] "GET /conferences HTTP/2.0" 200 12095 "https://bocdemosite.sacloud.online/consulting" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:41:19 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 138 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:41:19 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 2098380 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:41:19 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 32946 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:41:19 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 34618172 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:42:47 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 328039 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:42:48 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 65697 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:42:48 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 524656 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:42:51 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 5654920 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:42:52 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 4130047 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:42:55 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 5147016 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:42:57 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 2902427 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:43:22 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 65650 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:43:22 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 65650 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:43:22 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 11213027 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:43:23 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 2606334 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:43:26 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 5654920 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:43:28 +0000] "GET /assets/frontend/images/con-bowld-img/video_file.mp4 HTTP/2.0" 206 4130046 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
152.58.31.91 - - [02/Apr/2025:15:43:29 +0000] "GET /conferences/ipsc HTTP/2.0" 200 9301 "https://bocdemosite.sacloud.online/conferences" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
86.98.82.237 - - [02/Apr/2025:15:51:16 +0000] "GET / HTTP/2.0" 200 8357 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
86.98.82.237 - - [02/Apr/2025:15:51:16 +0000] "GET /images/favicon/favicon.ico HTTP/2.0" 404 6626 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
86.98.82.237 - - [02/Apr/2025:15:51:16 +0000] "GET /images/favicon/favicon.svg')%20%7D%7D HTTP/2.0" 404 6626 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
86.98.82.237 - - [02/Apr/2025:15:51:16 +0000] "GET /images/favicon/favicon-96x96.png')%20%7D%7D HTTP/2.0" 404 6626 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
86.98.82.237 - - [02/Apr/2025:15:51:27 +0000] "GET / HTTP/2.0" 200 8341 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/css/header.css HTTP/2.0" 200 738 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/icons/hamburger-menu.svg HTTP/2.0" 200 339 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/brand-logo-tagline.svg HTTP/2.0" 200 44351 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/search-icon.svg HTTP/2.0" 200 373 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/lang-globe.svg HTTP/2.0" 200 2840 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/css/footer.css HTTP/2.0" 200 362 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/js/global-custom.js HTTP/2.0" 200 2261 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/hero-banner-m.png HTTP/2.0" 200 428445 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/devider-angle.png HTTP/2.0" 200 4642 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/about-bg.png HTTP/2.0" 200 556912 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/home-polygon-3.png HTTP/2.0" 200 1525 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/about-polygon-1.svg HTTP/2.0" 200 388 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/about-polygon-2.svg HTTP/2.0" 200 383 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/experience-icon.svg HTTP/2.0" 200 68636 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/icons/arrow-right.svg HTTP/2.0" 200 287 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/left-slide-gradent.png HTTP/2.0" 200 532369 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/css/style.css HTTP/2.0" 200 16141 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/home-slider-1.png HTTP/2.0" 200 1255623 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:28 +0000] "GET /assets/frontend/images/footer-left-angle.png HTTP/2.0" 200 4915 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:29 +0000] "GET /assets/frontend/images/gradent-bg.svg HTTP/2.0" 200 509 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:29 +0000] "GET /assets/frontend/images/corner_shape.png HTTP/2.0" 200 491 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:29 +0000] "GET /assets/frontend/fonts/HelveticaNeue-Heavy.woff2 HTTP/2.0" 200 122417 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:29 +0000] "GET /assets/frontend/fonts/HelveticaNeue-Light.woff2 HTTP/2.0" 200 65231 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:29 +0000] "GET /assets/frontend/fonts/HelveticaNeue-Medium.woff2 HTTP/2.0" 200 61067 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
86.98.82.237 - - [02/Apr/2025:15:51:31 +0000] "GET /assets/frontend/images/favicon/site.webmanifest HTTP/2.0" 200 637 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
